Category,ID,X,Y
White,x2_y27,2,49
White,x2_y28,2,48
White,x2_y29,2,47
White,x2_y30,2,46
Other,x2_y31,2,45
Other,x2_y32,2,44
Blue,x2_y33,2,43
Blue,x2_y34,2,42
Blue,x2_y35,2,41
Blue,x2_y36,2,40
Blue,x2_y37,2,39
Blue,x2_y38,2,38
Blue,x2_y39,2,37
Blue,x2_y40,2,36
Blue,x2_y41,2,35
Blue,x2_y42,2,34
Blue,x2_y43,2,33
Blue,x2_y44,2,32
Blue,x2_y45,2,31
Blue,x2_y46,2,30
Blue,x2_y47,2,29
Other,x2_y48,2,28
Blue,x2_y49,2,27
Other,x2_y50,2,26
Other,x2_y51,2,25
Other,x2_y52,2,24
Other,x2_y53,2,23
Other,x2_y54,2,22
Other,x2_y55,2,21
Other,x2_y56,2,20
Other,x2_y57,2,19
Other,x2_y58,2,18
Other,x2_y59,2,17
Other,x2_y60,2,16
Other,x2_y61,2,15
Other,x2_y62,2,14
Other,x2_y63,2,13
Other,x2_y64,2,12
Other,x2_y65,2,11
Other,x2_y66,2,10
White,x2_y67,2,9
White,x2_y68,2,8
White,x2_y69,2,7
White,x2_y70,2,6
White,x2_y71,2,5
White,x2_y72,2,4
White,x2_y73,2,3
White,x2_y74,2,2
White,x2_y75,2,1
White,x3_y0,3,76
White,x3_y1,3,75
White,x3_y2,3,74
White,x3_y3,3,73
White,x3_y4,3,72
White,x3_y5,3,71
White,x3_y6,3,70
White,x3_y7,3,69
White,x3_y8,3,68
White,x3_y9,3,67
White,x3_y10,3,66
White,x3_y11,3,65
White,x3_y12,3,64
White,x3_y13,3,63
White,x3_y14,3,62
White,x3_y15,3,61
White,x3_y16,3,60
White,x3_y17,3,59
White,x3_y18,3,58
White,x3_y19,3,57
White,x3_y20,3,56
White,x3_y21,3,55
White,x3_y22,3,54
White,x3_y23,3,53
White,x3_y24,3,52
White,x3_y25,3,51
White,x3_y26,3,50
White,x3_y27,3,49
White,x3_y28,3,48
White,x3_y29,3,47
White,x3_y30,3,46
Other,x3_y31,3,45
Blue,x3_y32,3,44
Blue,x3_y33,3,43
Blue,x3_y34,3,42
Blue,x3_y35,3,41
Blue,x3_y36,3,40
Blue,x3_y37,3,39
Blue,x3_y38,3,38
Blue,x3_y39,3,37
Blue,x3_y40,3,36
Blue,x3_y41,3,35
Blue,x3_y42,3,34
Blue,x3_y43,3,33
Blue,x3_y44,3,32
Blue,x3_y45,3,31
Blue,x3_y46,3,30
Blue,x3_y47,3,29
Other,x3_y48,3,28
Other,x3_y49,3,27
Other,x3_y50,3,26
Other,x3_y51,3,25
White,x3_y52,3,24
White,x3_y53,3,23
White,x3_y54,3,22
White,x3_y55,3,21
White,x3_y56,3,20
White,x3_y57,3,19
White,x3_y58,3,18
White,x3_y59,3,17
White,x3_y60,3,16
White,x3_y61,3,15
White,x3_y62,3,14
Other,x3_y63,3,13
Other,x3_y64,3,12
Blue,x3_y65,3,11
Other,x3_y66,3,10
White,x3_y67,3,9
White,x3_y68,3,8
White,x3_y69,3,7
White,x3_y70,3,6
White,x3_y71,3,5
White,x3_y72,3,4
White,x3_y73,3,3
White,x3_y74,3,2
White,x3_y75,3,1
White,x4_y0,4,76
White,x4_y1,4,75
White,x4_y2,4,74
White,x4_y3,4,73
White,x4_y4,4,72
White,x4_y5,4,71
White,x4_y6,4,70
White,x4_y7,4,69
White,x4_y8,4,68
White,x4_y9,4,67
White,x4_y10,4,66
White,x4_y11,4,65
White,x4_y12,4,64
White,x4_y13,4,63
White,x4_y14,4,62
White,x4_y15,4,61
White,x4_y16,4,60
White,x4_y17,4,59
White,x4_y18,4,58
White,x4_y19,4,57
White,x4_y20,4,56
White,x4_y21,4,55
White,x4_y22,4,54
White,x4_y23,4,53
White,x4_y24,4,52
White,x4_y25,4,51
White,x4_y26,4,50
White,x4_y27,4,49
White,x4_y28,4,48
White,x4_y29,4,47
Other,x4_y30,4,46
Other,x4_y31,4,45
Blue,x4_y32,4,44
Blue,x4_y33,4,43
Blue,x4_y34,4,42
Blue,x4_y35,4,41
Blue,x4_y36,4,40
Blue,x4_y37,4,39
Blue,x4_y38,4,38
Blue,x4_y39,4,37
Blue,x4_y40,4,36
Blue,x4_y41,4,35
Blue,x4_y42,4,34
Blue,x4_y43,4,33
Blue,x4_y44,4,32
Blue,x4_y45,4,31
Blue,x4_y46,4,30
Blue,x4_y47,4,29
Other,x4_y48,4,28
Other,x4_y49,4,27
Blue,x4_y50,4,26
Other,x4_y51,4,25
White,x4_y52,4,24
White,x4_y53,4,23
White,x4_y54,4,22
White,x4_y55,4,21
White,x4_y56,4,20
White,x4_y57,4,19
White,x4_y58,4,18
White,x4_y59,4,17
White,x4_y60,4,16
White,x4_y61,4,15
White,x4_y62,4,14
White,x4_y63,4,13
Other,x4_y64,4,12
Blue,x4_y65,4,11
Other,x4_y66,4,10
White,x4_y67,4,9
White,x4_y68,4,8
White,x4_y69,4,7
White,x4_y70,4,6
White,x4_y71,4,5
White,x4_y72,4,4
White,x4_y73,4,3
White,x4_y74,4,2
White,x4_y75,4,1
White,x5_y0,5,76
White,x5_y1,5,75
White,x5_y2,5,74
White,x5_y3,5,73
White,x5_y4,5,72
White,x5_y5,5,71
White,x5_y6,5,70
White,x5_y7,5,69
White,x5_y8,5,68
White,x5_y9,5,67
White,x5_y10,5,66
White,x5_y11,5,65
White,x5_y12,5,64
White,x5_y13,5,63
White,x5_y14,5,62
White,x5_y15,5,61
White,x5_y16,5,60
White,x5_y17,5,59
White,x5_y18,5,58
White,x5_y19,5,57
White,x5_y20,5,56
White,x5_y21,5,55
White,x5_y22,5,54
White,x5_y23,5,53
White,x5_y24,5,52
White,x5_y25,5,51
White,x5_y26,5,50
White,x5_y27,5,49
White,x5_y28,5,48
White,x5_y29,5,47
Other,x5_y30,5,46
Other,x5_y31,5,45
Blue,x5_y32,5,44
Blue,x5_y33,5,43
Blue,x5_y34,5,42
Blue,x5_y35,5,41
Blue,x5_y36,5,40
Blue,x5_y37,5,39
Blue,x5_y38,5,38
Blue,x5_y39,5,37
Blue,x5_y40,5,36
Blue,x5_y41,5,35
Blue,x5_y42,5,34
Blue,x5_y43,5,33
Blue,x5_y44,5,32
Blue,x5_y45,5,31
Blue,x5_y46,5,30
Blue,x5_y47,5,29
Other,x5_y48,5,28
Other,x5_y49,5,27
Other,x5_y50,5,26
Other,x5_y51,5,25
Other,x5_y52,5,24
White,x5_y53,5,23
White,x5_y54,5,22
White,x5_y55,5,21
White,x5_y56,5,20
White,x5_y57,5,19
White,x5_y58,5,18
White,x5_y59,5,17
White,x5_y60,5,16
White,x5_y61,5,15
White,x5_y62,5,14
White,x5_y63,5,13
Other,x5_y64,5,12
Other,x5_y65,5,11
Other,x5_y66,5,10
Other,x5_y67,5,9
White,x5_y68,5,8
White,x5_y69,5,7
White,x5_y70,5,6
White,x5_y71,5,5
White,x5_y72,5,4
White,x5_y73,5,3
White,x5_y74,5,2
White,x5_y75,5,1
White,x6_y0,6,76
White,x6_y1,6,75
White,x6_y2,6,74
White,x6_y3,6,73
White,x6_y4,6,72
White,x6_y5,6,71
White,x6_y6,6,70
White,x6_y7,6,69
White,x6_y8,6,68
White,x6_y9,6,67
White,x6_y10,6,66
White,x6_y11,6,65
White,x6_y12,6,64
White,x6_y13,6,63
White,x6_y14,6,62
White,x6_y15,6,61
White,x6_y16,6,60
White,x6_y17,6,59
White,x6_y18,6,58
White,x6_y19,6,57
White,x6_y20,6,56
White,x6_y21,6,55
White,x6_y22,6,54
White,x6_y23,6,53
White,x6_y24,6,52
White,x6_y25,6,51
White,x6_y26,6,50
White,x6_y27,6,49
White,x6_y28,6,48
White,x6_y29,6,47
Other,x6_y30,6,46
Blue,x6_y31,6,45
Blue,x6_y32,6,44
Blue,x6_y33,6,43
Blue,x6_y34,6,42
Blue,x6_y35,6,41
Blue,x6_y36,6,40
Blue,x6_y37,6,39
Blue,x6_y38,6,38
Blue,x6_y39,6,37
Blue,x6_y40,6,36
Blue,x6_y41,6,35
Blue,x6_y42,6,34
Blue,x6_y43,6,33
Blue,x6_y44,6,32
Blue,x6_y45,6,31
Blue,x6_y46,6,30
Other,x6_y47,6,29
Other,x6_y48,6,28
Other,x6_y49,6,27
Other,x6_y50,6,26
Other,x6_y51,6,25
Other,x6_y52,6,24
White,x6_y53,6,23
White,x6_y54,6,22
White,x6_y55,6,21
White,x6_y56,6,20
White,x6_y57,6,19
White,x6_y58,6,18
White,x6_y59,6,17
White,x6_y60,6,16
White,x6_y61,6,15
White,x6_y62,6,14
White,x6_y63,6,13
Other,x6_y64,6,12
Other,x6_y65,6,11
Blue,x6_y66,6,10
Other,x6_y67,6,9
White,x6_y68,6,8
White,x6_y69,6,7
White,x6_y70,6,6
White,x6_y71,6,5
White,x6_y72,6,4
White,x6_y73,6,3
White,x6_y74,6,2
White,x6_y75,6,1
White,x7_y0,7,76
White,x7_y1,7,75
White,x7_y2,7,74
White,x7_y3,7,73
White,x7_y4,7,72
White,x7_y5,7,71
White,x7_y6,7,70
White,x7_y7,7,69
White,x7_y8,7,68
White,x7_y9,7,67
White,x7_y10,7,66
White,x7_y11,7,65
White,x7_y12,7,64
White,x7_y13,7,63
White,x7_y14,7,62
White,x7_y15,7,61
White,x7_y16,7,60
White,x7_y17,7,59
White,x7_y18,7,58
White,x7_y19,7,57
White,x7_y20,7,56
White,x7_y21,7,55
White,x7_y22,7,54
White,x7_y23,7,53
White,x7_y24,7,52
White,x7_y25,7,51
White,x7_y26,7,50
White,x7_y27,7,49
White,x7_y28,7,48
Other,x7_y29,7,47
Other,x7_y30,7,46
Blue,x7_y31,7,45
Blue,x7_y32,7,44
Blue,x7_y33,7,43
Blue,x7_y34,7,42
Blue,x7_y35,7,41
Blue,x7_y36,7,40
Blue,x7_y37,7,39
Blue,x7_y38,7,38
Blue,x7_y39,7,37
Blue,x7_y40,7,36
Blue,x7_y41,7,35
Blue,x7_y42,7,34
Blue,x7_y43,7,33
Blue,x7_y44,7,32
Blue,x7_y45,7,31
Blue,x7_y46,7,30
Other,x7_y47,7,29
White,x7_y48,7,28
White,x7_y49,7,27
Other,x7_y50,7,26
Blue,x7_y51,7,25
Other,x7_y52,7,24
White,x7_y53,7,23
White,x7_y54,7,22
White,x7_y55,7,21
White,x7_y56,7,20
White,x7_y57,7,19
White,x7_y58,7,18
White,x7_y59,7,17
White,x7_y60,7,16
White,x7_y61,7,15
White,x7_y62,7,14
White,x7_y63,7,13
White,x7_y64,7,12
Other,x7_y65,7,11
Blue,x7_y66,7,10
Other,x7_y67,7,9
Other,x7_y68,7,8
White,x7_y69,7,7
White,x7_y70,7,6
White,x7_y71,7,5
White,x7_y72,7,4
White,x7_y73,7,3
White,x7_y74,7,2
White,x7_y75,7,1
White,x8_y0,8,76
White,x8_y1,8,75
White,x8_y2,8,74
White,x8_y3,8,73
White,x8_y4,8,72
White,x8_y5,8,71
White,x8_y6,8,70
White,x8_y7,8,69
White,x8_y8,8,68
White,x8_y9,8,67
White,x8_y10,8,66
White,x8_y11,8,65
White,x8_y12,8,64
White,x8_y13,8,63
White,x8_y14,8,62
White,x8_y15,8,61
White,x8_y16,8,60
White,x8_y17,8,59
White,x8_y18,8,58
White,x8_y19,8,57
White,x8_y20,8,56
White,x8_y21,8,55
White,x8_y22,8,54
White,x8_y23,8,53
White,x8_y24,8,52
White,x8_y25,8,51
White,x8_y26,8,50
White,x8_y27,8,49
White,x8_y28,8,48
Other,x8_y29,8,47
Other,x8_y30,8,46
Blue,x8_y31,8,45
Blue,x8_y32,8,44
Blue,x8_y33,8,43
Blue,x8_y34,8,42
Blue,x8_y35,8,41
Blue,x8_y36,8,40
Blue,x8_y37,8,39
Blue,x8_y38,8,38
Blue,x8_y39,8,37
Blue,x8_y40,8,36
Blue,x8_y41,8,35
Blue,x8_y42,8,34
Blue,x8_y43,8,33
Blue,x8_y44,8,32
Blue,x8_y45,8,31
Blue,x8_y46,8,30
Other,x8_y47,8,29
White,x8_y48,8,28
White,x8_y49,8,27
Other,x8_y50,8,26
Other,x8_y51,8,25
Other,x8_y52,8,24
White,x8_y53,8,23
White,x8_y54,8,22
White,x8_y55,8,21
White,x8_y56,8,20
White,x8_y57,8,19
White,x8_y58,8,18
White,x8_y59,8,17
White,x8_y60,8,16
White,x8_y61,8,15
White,x8_y62,8,14
White,x8_y63,8,13
White,x8_y64,8,12
Other,x8_y65,8,11
Other,x8_y66,8,10
Other,x8_y67,8,9
Other,x8_y68,8,8
White,x8_y69,8,7
White,x8_y70,8,6
White,x8_y71,8,5
White,x8_y72,8,4
White,x8_y73,8,3
White,x8_y74,8,2
White,x8_y75,8,1
White,x9_y0,9,76
White,x9_y1,9,75
White,x9_y2,9,74
White,x9_y3,9,73
White,x9_y4,9,72
White,x9_y5,9,71
White,x9_y6,9,70
White,x9_y7,9,69
White,x9_y8,9,68
White,x9_y9,9,67
White,x9_y10,9,66
White,x9_y11,9,65
White,x9_y12,9,64
White,x9_y13,9,63
White,x9_y14,9,62
White,x9_y15,9,61
White,x9_y16,9,60
White,x9_y17,9,59
White,x9_y18,9,58
White,x9_y19,9,57
White,x9_y20,9,56
White,x9_y21,9,55
White,x9_y22,9,54
White,x9_y23,9,53
White,x9_y24,9,52
White,x9_y25,9,51
White,x9_y26,9,50
White,x9_y27,9,49
White,x9_y28,9,48
Other,x9_y29,9,47
Blue,x9_y30,9,46
Blue,x9_y31,9,45
Blue,x9_y32,9,44
Blue,x9_y33,9,43
Blue,x9_y34,9,42
Blue,x9_y35,9,41
Blue,x9_y36,9,40
Blue,x9_y37,9,39
Blue,x9_y38,9,38
Blue,x9_y39,9,37
Blue,x9_y40,9,36
Blue,x9_y41,9,35
Blue,x9_y42,9,34
Blue,x9_y43,9,33
Blue,x9_y44,9,32
Blue,x9_y45,9,31
Other,x9_y46,9,30
Other,x9_y47,9,29
White,x9_y48,9,28
White,x9_y49,9,27
Other,x9_y50,9,26
Other,x9_y51,9,25
Other,x9_y52,9,24
White,x9_y53,9,23
White,x9_y54,9,22
White,x9_y55,9,21
White,x9_y56,9,20
White,x9_y57,9,19
White,x9_y58,9,18
White,x9_y59,9,17
White,x9_y60,9,16
White,x9_y61,9,15
White,x9_y62,9,14
White,x9_y63,9,13
White,x9_y64,9,12
White,x9_y65,9,11
Other,x9_y66,9,10
Blue,x9_y67,9,9
Other,x9_y68,9,8
White,x9_y69,9,7
White,x9_y70,9,6
White,x9_y71,9,5
White,x9_y72,9,4
White,x9_y73,9,3
White,x9_y74,9,2
White,x9_y75,9,1
White,x10_y0,10,76
White,x10_y1,10,75
White,x10_y2,10,74
White,x10_y3,10,73
White,x10_y4,10,72
White,x10_y5,10,71
White,x10_y6,10,70
White,x10_y7,10,69
White,x10_y8,10,68
White,x10_y9,10,67
White,x10_y10,10,66
White,x10_y11,10,65
White,x10_y12,10,64
White,x10_y13,10,63
White,x10_y14,10,62
White,x10_y15,10,61
White,x10_y16,10,60
White,x10_y17,10,59
White,x10_y18,10,58
White,x10_y19,10,57
White,x10_y20,10,56
White,x10_y21,10,55
White,x10_y22,10,54
White,x10_y23,10,53
White,x10_y24,10,52
White,x10_y25,10,51
White,x10_y26,10,50
White,x10_y27,10,49
Other,x10_y28,10,48
Other,x10_y29,10,47
Blue,x10_y30,10,46
Blue,x10_y31,10,45
Blue,x10_y32,10,44
Blue,x10_y33,10,43
Blue,x10_y34,10,42
Blue,x10_y35,10,41
Blue,x10_y36,10,40
Blue,x10_y37,10,39
Blue,x10_y38,10,38
Blue,x10_y39,10,37
Blue,x10_y40,10,36
Blue,x10_y41,10,35
Blue,x10_y42,10,34
Blue,x10_y43,10,33
Blue,x10_y44,10,32
Blue,x10_y45,10,31
Other,x10_y46,10,30
White,x10_y47,10,29
White,x10_y48,10,28
White,x10_y49,10,27
Other,x10_y50,10,26
Other,x10_y51,10,25
Other,x10_y52,10,24
White,x10_y53,10,23
White,x10_y54,10,22
White,x10_y55,10,21
White,x10_y56,10,20
White,x10_y57,10,19
White,x10_y58,10,18
White,x10_y59,10,17
White,x10_y60,10,16
White,x10_y61,10,15
White,x10_y62,10,14
White,x10_y63,10,13
White,x10_y64,10,12
White,x10_y65,10,11
Other,x10_y66,10,10
Blue,x10_y67,10,9
Other,x10_y68,10,8
Other,x10_y69,10,7
White,x10_y70,10,6
White,x10_y71,10,5
White,x10_y72,10,4
White,x10_y73,10,3
White,x10_y74,10,2
White,x10_y75,10,1
White,x11_y0,11,76
White,x11_y1,11,75
White,x11_y2,11,74
White,x11_y3,11,73
White,x11_y4,11,72
White,x11_y5,11,71
White,x11_y6,11,70
White,x11_y7,11,69
White,x11_y8,11,68
White,x11_y9,11,67
White,x11_y10,11,66
White,x11_y11,11,65
White,x11_y12,11,64
White,x11_y13,11,63
White,x11_y14,11,62
White,x11_y15,11,61
White,x11_y16,11,60
White,x11_y17,11,59
White,x11_y18,11,58
White,x11_y19,11,57
White,x11_y20,11,56
White,x11_y21,11,55
White,x11_y22,11,54
White,x11_y23,11,53
White,x11_y24,11,52
White,x11_y25,11,51
White,x11_y26,11,50
White,x11_y27,11,49
Other,x11_y28,11,48
Other,x11_y29,11,47
Blue,x11_y30,11,46
Blue,x11_y31,11,45
Blue,x11_y32,11,44
Blue,x11_y33,11,43
Blue,x11_y34,11,42
Blue,x11_y35,11,41
Blue,x11_y36,11,40
Blue,x11_y37,11,39
Blue,x11_y38,11,38
Blue,x11_y39,11,37
Blue,x11_y40,11,36
Blue,x11_y41,11,35
Blue,x11_y42,11,34
Blue,x11_y43,11,33
Blue,x11_y44,11,32
Blue,x11_y45,11,31
Other,x11_y46,11,30
White,x11_y47,11,29
White,x11_y48,11,28
White,x11_y49,11,27
White,x11_y50,11,26
Other,x11_y51,11,25
Other,x11_y52,11,24
Other,x11_y53,11,23
White,x11_y54,11,22
White,x11_y55,11,21
White,x11_y56,11,20
White,x11_y57,11,19
White,x11_y58,11,18
White,x11_y59,11,17
White,x11_y60,11,16
White,x11_y61,11,15
White,x11_y62,11,14
White,x11_y63,11,13
White,x11_y64,11,12
White,x11_y65,11,11
Other,x11_y66,11,10
Other,x11_y67,11,9
Other,x11_y68,11,8
Other,x11_y69,11,7
White,x11_y70,11,6
White,x11_y71,11,5
White,x11_y72,11,4
White,x11_y73,11,3
White,x11_y74,11,2
White,x11_y75,11,1
White,x12_y0,12,76
White,x12_y1,12,75
White,x12_y2,12,74
White,x12_y3,12,73
White,x12_y4,12,72
White,x12_y5,12,71
White,x12_y6,12,70
White,x12_y7,12,69
White,x12_y8,12,68
White,x12_y9,12,67
White,x12_y10,12,66
White,x12_y11,12,65
White,x12_y12,12,64
White,x12_y13,12,63
White,x12_y14,12,62
White,x12_y15,12,61
White,x12_y16,12,60
White,x12_y17,12,59
White,x12_y18,12,58
White,x12_y19,12,57
White,x12_y20,12,56
White,x12_y21,12,55
White,x12_y22,12,54
White,x12_y23,12,53
White,x12_y24,12,52
White,x12_y25,12,51
White,x12_y26,12,50
White,x12_y27,12,49
Other,x12_y28,12,48
Blue,x12_y29,12,47
Blue,x12_y30,12,46
Blue,x12_y31,12,45
Blue,x12_y32,12,44
Blue,x12_y33,12,43
Blue,x12_y34,12,42
Blue,x12_y35,12,41
Blue,x12_y36,12,40
Blue,x12_y37,12,39
Blue,x12_y38,12,38
Blue,x12_y39,12,37
Blue,x12_y40,12,36
Blue,x12_y41,12,35
Blue,x12_y42,12,34
Blue,x12_y43,12,33
Blue,x12_y44,12,32
Other,x12_y45,12,31
Other,x12_y46,12,30
White,x12_y47,12,29
White,x12_y48,12,28
White,x12_y49,12,27
White,x12_y50,12,26
Other,x12_y51,12,25
Other,x12_y52,12,24
Other,x12_y53,12,23
White,x12_y54,12,22
White,x12_y55,12,21
White,x12_y56,12,20
White,x12_y57,12,19
White,x12_y58,12,18
White,x12_y59,12,17
White,x12_y60,12,16
White,x12_y61,12,15
White,x12_y62,12,14
White,x12_y63,12,13
White,x12_y64,12,12
White,x12_y65,12,11
White,x12_y66,12,10
Other,x12_y67,12,9
Blue,x12_y68,12,8
Other,x12_y69,12,7
White,x12_y70,12,6
White,x12_y71,12,5
White,x12_y72,12,4
White,x12_y73,12,3
White,x12_y74,12,2
White,x12_y75,12,1
White,x13_y0,13,76
White,x13_y1,13,75
White,x13_y2,13,74
White,x13_y3,13,73
White,x13_y4,13,72
White,x13_y5,13,71
White,x13_y6,13,70
White,x13_y7,13,69
White,x13_y8,13,68
White,x13_y9,13,67
White,x13_y10,13,66
White,x13_y11,13,65
White,x13_y12,13,64
White,x13_y13,13,63
White,x13_y14,13,62
White,x13_y15,13,61
White,x13_y16,13,60
White,x13_y17,13,59
White,x13_y18,13,58
White,x13_y19,13,57
White,x13_y20,13,56
White,x13_y21,13,55
White,x13_y22,13,54
White,x13_y23,13,53
White,x13_y24,13,52
White,x13_y25,13,51
White,x13_y26,13,50
Other,x13_y27,13,49
Other,x13_y28,13,48
Blue,x13_y29,13,47
Blue,x13_y30,13,46
Blue,x13_y31,13,45
Blue,x13_y32,13,44
Blue,x13_y33,13,43
Blue,x13_y34,13,42
Blue,x13_y35,13,41
Blue,x13_y36,13,40
Blue,x13_y37,13,39
Blue,x13_y38,13,38
Blue,x13_y39,13,37
Blue,x13_y40,13,36
Blue,x13_y41,13,35
Blue,x13_y42,13,34
Blue,x13_y43,13,33
Blue,x13_y44,13,32
Other,x13_y45,13,31
White,x13_y46,13,30
White,x13_y47,13,29
White,x13_y48,13,28
White,x13_y49,13,27
White,x13_y50,13,26
Other,x13_y51,13,25
Other,x13_y52,13,24
Other,x13_y53,13,23
White,x13_y54,13,22
White,x13_y55,13,21
White,x13_y56,13,20
White,x13_y57,13,19
White,x13_y58,13,18
White,x13_y59,13,17
White,x13_y60,13,16
White,x13_y61,13,15
White,x13_y62,13,14
White,x13_y63,13,13
White,x13_y64,13,12
White,x13_y65,13,11
White,x13_y66,13,10
Other,x13_y67,13,9
Other,x13_y68,13,8
Other,x13_y69,13,7
Other,x13_y70,13,6
White,x13_y71,13,5
White,x13_y72,13,4
White,x13_y73,13,3
White,x13_y74,13,2
White,x13_y75,13,1
White,x14_y0,14,76
White,x14_y1,14,75
White,x14_y2,14,74
White,x14_y3,14,73
White,x14_y4,14,72
White,x14_y5,14,71
White,x14_y6,14,70
White,x14_y7,14,69
White,x14_y8,14,68
White,x14_y9,14,67
White,x14_y10,14,66
White,x14_y11,14,65
White,x14_y12,14,64
White,x14_y13,14,63
White,x14_y14,14,62
White,x14_y15,14,61
White,x14_y16,14,60
White,x14_y17,14,59
White,x14_y18,14,58
White,x14_y19,14,57
White,x14_y20,14,56
White,x14_y21,14,55
White,x14_y22,14,54
White,x14_y23,14,53
White,x14_y24,14,52
White,x14_y25,14,51
White,x14_y26,14,50
Other,x14_y27,14,49
Blue,x14_y28,14,48
Blue,x14_y29,14,47
Blue,x14_y30,14,46
Blue,x14_y31,14,45
Blue,x14_y32,14,44
Blue,x14_y33,14,43
Blue,x14_y34,14,42
Blue,x14_y35,14,41
Blue,x14_y36,14,40
Blue,x14_y37,14,39
Blue,x14_y38,14,38
Blue,x14_y39,14,37
Blue,x14_y40,14,36
Blue,x14_y41,14,35
Blue,x14_y42,14,34
Blue,x14_y43,14,33
Blue,x14_y44,14,32
Other,x14_y45,14,31
White,x14_y46,14,30
